"Dimension_1","Dimension_2","Dimension_3","Cluster","id_fila_original","Month","Day"
-0.242293667245313,0.266574600570356,-1.26781935505407,"Cluster_3",1,"Mayo",1
-0.374213785729343,0.925977170203714,-0.551937387266917,"Cluster_2",2,"Mayo",2
-1.2912222219983,-0.00159393999709931,0.284002476271751,"Cluster_2",3,"Mayo",3
-1.17407428770477,-1.54555999691185,-1.35361136811629,"Cluster_3",4,"Mayo",4
-2.01721372651673,-0.82435233015855,-0.842577815453092,"Cluster_3",5,"Mayo",5
-1.58014206862966,-0.874105774625841,-0.0208426371166317,"Cluster_3",6,"Mayo",6
-0.529839791003382,-1.01351711123331,-1.61898985370387,"Cluster_3",7,"Mayo",7
-2.37775153482774,0.306887159567557,-0.373054662606554,"Cluster_2",8,"Mayo",8
-3.64589780727529,0.291971594840962,1.20827466874193,"Cluster_2",9,"Mayo",9
-0.473189825806944,0.0672289888104493,-0.936883116534404,"Cluster_3",10,"Mayo",10
-0.394548077557746,0.167747600519688,-0.994565349478978,"Cluster_3",11,"Mayo",11
-0.735181147902359,-0.716787628490432,-0.989558705198534,"Cluster_3",12,"Mayo",12
-0.829168535740278,-1.00955077164092,-1.43183086276848,"Cluster_3",13,"Mayo",13
-0.945018863320816,-1.05927983650162,-0.905776777331412,"Cluster_3",14,"Mayo",14
-2.48636568796853,0.723614713096999,-0.438326462412351,"Cluster_2",15,"Mayo",15
-1.06590487225385,-1.7551842172994,-1.29458131634616,"Cluster_3",16,"Mayo",16
-0.703760049367089,-1.52100267144571,-0.912787696635794,"Cluster_3",17,"Mayo",17
-3.48391586171565,-0.0974908020546454,0.3877356867031,"Cluster_2",18,"Mayo",18
-0.544721572727248,-1.60522040647971,-0.925942951098395,"Cluster_3",19,"Mayo",19
-1.96425684142498,1.395120176042,-0.748267089956682,"Cluster_2",20,"Mayo",20
-2.46585356952756,1.73873490105539,-0.859456145586033,"Cluster_2",21,"Mayo",21
-1.36438179504688,-2.25011855217176,0.348703440080318,"Cluster_3",22,"Mayo",22
-2.22928162408613,1.57657103597211,-0.769236974234219,"Cluster_2",23,"Mayo",23
-1.76348007652589,0.630545329890857,-0.509964227352517,"Cluster_2",24,"Mayo",24
-2.75179948336718,0.282969197908683,0.155299635281284,"Cluster_2",25,"Mayo",25
-1.77879774770274,-1.51136613197353,-0.804205873738309,"Cluster_3",26,"Mayo",26
-1.06286248831084,-0.00388651147026705,-1.94988426261804,"Cluster_3",27,"Mayo",27
-1.85541636404603,1.43752422236033,0.180700264156273,"Cluster_2",28,"Mayo",28
-0.187848226801432,-1.28365163046232,0.929535289549009,"Cluster_3",29,"Mayo",29
2.32152362267126,0.267153634097548,-0.663231806059652,"Cluster_1",30,"Mayo",30
0.509675811123278,-0.607039210191301,-0.948719965230105,"Cluster_3",31,"Mayo",31
0.369916833951502,-0.832598555590468,-0.618808290162278,"Cluster_3",32,"Junio",1
-0.0202911532426225,-0.998046208566722,-0.703661299132928,"Cluster_3",33,"Junio",2
-1.49602699142016,-1.39640670822932,0.152072404901698,"Cluster_3",34,"Junio",3
0.304535878763224,0.117564276174659,0.280792220247589,"Cluster_3",35,"Junio",4
0.563367820618548,-0.144500861689439,0.119056068511531,"Cluster_3",36,"Junio",5
-0.454484525963666,-1.34691465333492,0.598227902693629,"Cluster_3",37,"Junio",6
-0.134092367550332,0.639158545630008,0.43511784720592,"Cluster_2",38,"Junio",7
1.10165343529338,-0.452412809842065,-0.244510826399663,"Cluster_3",39,"Junio",8
1.16026576414679,-1.47962506722947,1.29358485902709,"Cluster_3",40,"Junio",9
0.76815946829352,-1.5460767902077,0.4562709083492,"Cluster_3",41,"Junio",10
0.842271651736487,-0.811091301471187,0.984783073107847,"Cluster_3",42,"Junio",11
0.994216212125487,-0.502901029344377,0.626914450570064,"Cluster_3",43,"Junio",12
0.0564180353711673,0.641720858278024,0.0275620375533619,"Cluster_2",44,"Junio",13
-0.0955916979315189,-1.96501975273801,0.33397600213216,"Cluster_3",45,"Junio",14
0.138232781931717,-1.5689009629754,-0.132621922690428,"Cluster_3",46,"Junio",15
-1.11648043094878,-0.705144348117445,0.801843562554088,"Cluster_3",47,"Junio",16
-1.6003171769894,-2.39556014781482,1.23549480702923,"Cluster_3",48,"Junio",17
-1.5564048475641,1.54923524139863,-0.579752945521278,"Cluster_2",49,"Junio",18
-1.29173467828737,0.43056208873732,0.109741474250951,"Cluster_2",50,"Junio",19
-0.865885096430361,0.425209882932843,0.0423249666601107,"Cluster_2",51,"Junio",20
0.18027874842192,0.834885898687027,-0.636136274043036,"Cluster_2",52,"Junio",21
0.468633439856576,2.34669138290472,-1.24438170595035,"Cluster_2",53,"Junio",22
0.16418260605987,1.64758634284103,-0.81572317112254,"Cluster_2",54,"Junio",23
0.457036620013604,-0.177297927590339,-1.06449007308147,"Cluster_3",55,"Junio",24
-0.230295938290286,0.759370117455872,-0.408063487047033,"Cluster_2",56,"Junio",25
-0.0792118602219237,0.849582142260348,-0.164167346154363,"Cluster_2",57,"Junio",26
-0.971450781712543,1.34260087274074,0.192595553138848,"Cluster_2",58,"Junio",27
-0.555266028011766,0.694468107706957,0.737870550745629,"Cluster_2",59,"Junio",28
-1.44144198009547,0.919937530566104,1.39773494384593,"Cluster_2",60,"Junio",29
0.254374744804114,0.754407226878476,0.155562449391068,"Cluster_2",61,"Junio",30
3.40532101377032,0.0466748501338846,-0.719390698162402,"Cluster_1",62,"Julio",1
0.926844360344251,-0.487116036927928,0.173829705972437,"Cluster_3",63,"Julio",2
0.304737831994141,-0.395929192929801,-0.111651526923772,"Cluster_3",64,"Julio",3
-0.222648730492435,0.754689676153873,0.902040129721189,"Cluster_2",65,"Julio",4
1.52032544506996,0.855115642984799,-0.534116259048708,"Cluster_1",66,"Julio",5
0.606122443753349,-1.38906628512979,0.0913233504019161,"Cluster_3",67,"Julio",6
2.34877925841465,-0.199857991715677,-0.410279360621339,"Cluster_1",68,"Julio",7
2.79061826929023,-0.231784542092491,0.181924304105146,"Cluster_1",69,"Julio",8
2.89266307211109,-0.204397239704299,0.0518011992373348,"Cluster_1",70,"Julio",9
1.904013906886,0.53214955595364,0.471448648085342,"Cluster_1",71,"Julio",10
0.113171293725464,0.663315238632692,0.192501395302763,"Cluster_2",72,"Julio",11
-1.24609492068414,-1.38770116475506,0.115496970913775,"Cluster_3",73,"Julio",12
-0.811377228087537,-0.524961910800004,1.16056363430077,"Cluster_3",74,"Julio",13
0.262899074724858,-1.65922687017637,1.47573494955978,"Cluster_3",75,"Julio",14
-1.61755708822343,0.810884404599237,1.38095223664056,"Cluster_2",76,"Julio",15
1.03637247349785,-0.323486331193005,-0.589001325564218,"Cluster_3",77,"Julio",16
0.396288666940089,-0.915854392242908,0.0377730185825047,"Cluster_3",78,"Julio",17
1.64703204616874,-0.475227843034795,-0.54363096285088,"Cluster_1",79,"Julio",18
2.03087065638527,0.69703509080276,-0.159892086697661,"Cluster_1",80,"Julio",19
0.789677001235441,-0.488771486509318,0.737984558141206,"Cluster_3",81,"Julio",20
-0.877616088417363,2.17473587317712,-0.266806973062759,"Cluster_2",82,"Julio",21
0.297509951757398,-0.683286049537628,-0.0977254142257157,"Cluster_3",83,"Julio",22
0.22546139412818,-1.28697507476682,0.179021271487611,"Cluster_3",84,"Julio",23
1.85418028801759,-0.838822791710031,0.04426654085205,"Cluster_1",85,"Julio",24
2.20886286506291,-0.0193453362782807,0.181047638798629,"Cluster_1",86,"Julio",25
-0.314788293283772,1.23688351784925,0.371500228413581,"Cluster_2",87,"Julio",26
0.0912737176691834,0.830818385944241,1.36881264891746,"Cluster_2",88,"Julio",27
1.91161025720028,0.14251569966748,0.256909936626007,"Cluster_1",89,"Julio",28
1.35289575585337,-0.521858883873252,-0.185118787880001,"Cluster_1",90,"Julio",29
1.38467884532012,-0.295165724982578,-0.2881927205691,"Cluster_1",91,"Julio",30
0.912351971086365,-0.550168921063231,-0.110544681580853,"Cluster_3",92,"Julio",31
0.259135228158684,1.4533517239735,0.0203532155675373,"Cluster_2",93,"Agosto",1
-1.5273317795795,1.12310645816168,1.44957487072281,"Cluster_2",94,"Agosto",2
-0.238804817664344,1.42886409011219,0.15150056166485,"Cluster_2",95,"Agosto",3
1.75605589360452,0.277718784574489,0.0386028571741238,"Cluster_1",96,"Agosto",4
0.754359976555677,0.166078602887014,-0.043585990606945,"Cluster_3",97,"Agosto",5
1.89897135357432,0.567091838191804,-0.349087706494258,"Cluster_1",98,"Agosto",6
3.40566616127125,0.203543219984219,-0.360670961466096,"Cluster_1",99,"Agosto",7
1.81387924299974,-0.381719632584207,0.903125923244746,"Cluster_1",100,"Agosto",8
2.49223485561322,0.15994368405287,0.601885723261503,"Cluster_1",101,"Agosto",9
0.985354155267637,-0.142537010515387,0.614457280224149,"Cluster_3",102,"Agosto",10
-0.068253100252961,0.319930955727375,1.02955293318976,"Cluster_2",103,"Agosto",11
0.369887729902751,-0.222352497520533,0.863669086826122,"Cluster_3",104,"Agosto",12
0.0806005900768817,-1.06854036733095,0.249001935733911,"Cluster_3",105,"Agosto",13
0.577577643113592,0.366637412902437,0.271619119182461,"Cluster_3",106,"Agosto",14
